,timestamp,epoch,test_acc,test_loss,train_acc,train_loss,timestamp_diff
0,2025-05-05 17:12:38,1,0.26051091005854177,0.5201981663703918,0.25078526754690755,0.5324241518974304,0.0
1,2025-05-05 17:31:12,2,0.29670037253858433,0.36325323581695557,0.28478109798471163,0.3535456359386444,0.30944444444444447
2,2025-05-05 17:49:49,3,0.295635976583289,0.29971843957901,0.2888116747741487,0.2805333435535431,0.6197222222222222
3,2025-05-05 18:08:18,4,0.32810005321979774,0.2653536796569824,0.32856150104239057,0.23827263712882996,0.9277777777777778
4,2025-05-05 18:26:57,5,0.3366152208621607,0.24567675590515137,0.34165392633773456,0.20828934013843536,1.238611111111111
5,2025-05-05 18:45:42,6,0.35683874401277277,0.23179452121257782,0.3711466296038916,0.18296200037002563,1.551111111111111
6,2025-05-05 19:04:32,7,0.31240021287919106,0.2218925505876541,0.33425990271021544,0.1630951315164566,1.865
7,2025-05-05 19:23:23,8,0.35258116019159125,0.21761715412139893,0.3784572619874913,0.1440926194190979,2.1791666666666667
8,2025-05-05 19:42:22,9,0.34433209153805217,0.2122398316860199,0.37267546907574706,0.12758006155490875,2.4955555555555557
9,2025-05-05 20:01:19,10,0.35125066524747206,0.20842698216438293,0.39605281445448226,0.11420005559921265,2.8113888888888887
10,2025-05-05 20:20:19,11,0.33235763704097926,0.20652861893177032,0.3760111188325226,0.102188341319561,3.1280555555555556
11,2025-05-05 20:39:22,12,0.34220329962746143,0.2085861712694168,0.3922446143154969,0.08987759798765182,3.4455555555555555
12,2025-05-05 20:58:32,13,0.31878658861096326,0.20487499237060547,0.36636553161918,0.08059068024158478,3.765
13,2025-05-05 21:17:36,14,0.3299627461415647,0.20834602415561676,0.3895205003474635,0.07066969573497772,4.082777777777777
14,2025-05-05 21:36:47,15,0.3214475784992017,0.20951694250106812,0.3800138985406532,0.061962325125932693,4.4025
15,2025-05-05 21:55:57,16,0.3265034592868547,0.2106180340051651,0.3956636553161918,0.05489684268832207,4.7219444444444445
16,2025-05-05 22:15:02,17,0.3504523682810005,0.21630725264549255,0.42454482279360667,0.04740826040506363,5.04
17,2025-05-05 22:34:21,18,0.30494944119212347,0.2217779904603958,0.37198054204308545,0.040291186422109604,5.361944444444444
18,2025-05-05 22:53:36,19,0.3265034592868547,0.22985593974590302,0.40011118832522585,0.0355653315782547,5.682777777777778
19,2025-05-05 23:12:47,20,0.33368813198509845,0.23201477527618408,0.416094510076442,0.03111124038696289,6.0025
20,2025-05-05 23:32:02,21,0.3371474188398084,0.23461927473545074,0.40872828353022933,0.027390189468860626,6.323333333333333
21,2025-05-05 23:51:21,22,0.3251729643427355,0.24536249041557312,0.4006949270326616,0.023355884477496147,6.645277777777777
22,2025-05-06 00:10:38,23,0.31798829164449177,0.24586951732635498,0.396636553161918,0.020640412345528603,6.966666666666667
23,2025-05-06 00:29:51,24,0.33182543906333156,0.2498786747455597,0.41720639332870046,0.01866462081670761,7.286944444444444
24,2025-05-06 00:49:12,25,0.3171899946780202,0.2591274678707123,0.39188325225851284,0.01637839525938034,7.609444444444445
25,2025-05-06 01:08:31,26,0.32437466737626397,0.2555440664291382,0.40594857539958307,0.015141996555030346,7.931388888888889
26,2025-05-06 01:27:52,27,0.3041511442256519,0.27320900559425354,0.38129256428075053,0.013175531290471554,8.25388888888889
27,2025-05-06 01:47:13,28,0.3065460351250665,0.2732948660850525,0.37776233495482975,0.012532266788184643,8.57638888888889
28,2025-05-06 02:06:38,29,0.2876530069185737,0.27834296226501465,0.3621959694232106,0.011521349661052227,8.9
29,2025-05-06 02:25:59,30,0.30867482703565724,0.2817669212818146,0.3905767894371091,0.010733759962022305,9.2225
30,2025-05-06 02:45:20,31,0.31532730175625334,0.2910901606082916,0.4066712995135511,0.010526783764362335,9.545
31,2025-05-06 03:04:47,32,0.2932410856838744,0.2916403114795685,0.3818485059068798,0.009706729091703892,9.869166666666667
32,2025-05-06 03:24:09,33,0.28898350186269295,0.29788467288017273,0.3792911744266852,0.009461397305130959,10.191944444444445
33,2025-05-06 03:43:30,34,0.30627993613624266,0.29461801052093506,0.3877136900625434,0.00910442229360342,10.514444444444445
34,2025-05-06 04:02:54,35,0.29084619478445983,0.29832378029823303,0.37131341209173035,0.008919225074350834,10.837777777777777
35,2025-05-06 04:22:14,36,0.2825971261309207,0.30895769596099854,0.3620013898540653,0.008801058866083622,11.16
36,2025-05-06 04:41:39,37,0.2895156998403406,0.3081093430519104,0.3834885337039611,0.008483527228236198,11.483611111111111
37,2025-05-06 05:01:02,38,0.2996274614156466,0.3084811270236969,0.401862404447533,0.008272474631667137,11.806666666666667
38,2025-05-06 05:20:20,39,0.3225119744544971,0.3038581311702728,0.43263377345378734,0.008372544310986996,12.128333333333334
39,2025-05-06 05:39:43,40,0.285524215007983,0.3113630712032318,0.38462821403752606,0.008319680579006672,12.45138888888889
40,2025-05-06 05:59:02,41,0.3001596593932943,0.3168976902961731,0.3912439193884642,0.00813648384064436,12.773333333333333
41,2025-05-06 06:18:22,42,0.3201170835550825,0.31506162881851196,0.43727588603196665,0.008105644024908543,13.095555555555556
42,2025-05-06 06:37:42,43,0.300691857370942,0.3188762962818146,0.39060458651841556,0.008134917356073856,13.417777777777777
43,2025-05-06 06:56:59,44,0.32969664715274083,0.3216125965118408,0.44100069492703264,0.007964138872921467,13.739166666666666
44,2025-05-06 07:16:19,45,0.33422032996274614,0.32339075207710266,0.45214732453092427,0.008058647625148296,14.061388888888889
