,timestamp,epoch,test_acc,test_loss,train_acc,train_loss,timestamp_diff
0,2025-05-05 18:27:39,1,0.08571344095559104,0.6526869535446167,0.07567808016059493,0.6473181247711182,0.0
1,2025-05-05 20:01:32,2,0.13990893501271362,0.48778557777404785,0.11891210621164769,0.47398921847343445,1.5647222222222221
2,2025-05-05 21:34:23,3,0.17985334989060375,0.4142690598964691,0.15953988639733557,0.39565491676330566,3.112222222222222
3,2025-05-05 23:07:17,4,0.2378037963455739,0.3748040497303009,0.20098889066313844,0.35089728236198425,4.660555555555556
4,2025-05-06 00:40:18,5,0.22985039323517237,0.3514440059661865,0.19887309806784223,0.319408655166626,6.210833333333333
5,2025-05-06 02:13:23,6,0.23833599432322158,0.3336068093776703,0.21256016606975842,0.2940225899219513,7.762222222222222
6,2025-05-06 03:46:31,7,0.25578026136834014,0.32212603092193604,0.21419120833998678,0.273510605096817,9.314444444444444
7,2025-05-06 05:19:50,8,0.2404056531251848,0.3111242949962616,0.22741633779683829,0.2533351182937622,10.869722222222222
8,2025-05-06 06:53:04,9,0.2660989888238425,0.3047039210796356,0.2502053060200287,0.23681387305259705,12.42361111111111
9,2025-05-06 08:26:20,10,0.2580568860504997,0.29871609807014465,0.2532107580354495,0.22154884040355682,13.978055555555555
10,2025-05-06 09:59:30,11,0.2520548755248063,0.29212018847465515,0.24542623810935968,0.20576347410678864,15.530833333333334
11,2025-05-06 11:32:40,12,0.2765064159422861,0.2922302186489105,0.2672742204074184,0.1925845593214035,17.08361111111111
12,2025-05-06 13:06:00,13,0.259742179646384,0.28758344054222107,0.2642174418869904,0.18109068274497986,18.639166666666668
13,2025-05-06 14:39:13,14,0.2581751522677547,0.2871708869934082,0.270057257567808,0.16793331503868103,20.192777777777778
14,2025-05-06 16:12:31,15,0.25829341848500975,0.28661617636680603,0.2723840591281338,0.15638625621795654,21.747777777777777
15,2025-05-06 17:45:56,16,0.2498373839512743,0.2858099639415741,0.26448548030202795,0.14479011297225952,23.30472222222222
16,2025-05-06 19:19:21,17,0.25944651410324643,0.28769397735595703,0.2848849145698839,0.1338001936674118,24.861666666666668
17,2025-05-06 20:52:55,18,0.25001478327715687,0.28917577862739563,0.2791762666240847,0.12514853477478027,26.42111111111111
18,2025-05-06 22:26:13,19,0.27532375376973567,0.28967225551605225,0.29903962406186557,0.11476067453622818,27.976111111111113
19,2025-05-06 23:59:29,20,0.2704157057536515,0.2894195020198822,0.29399822068115977,0.106489397585392,29.530555555555555
20,2025-05-07 01:32:41,21,0.2399621548104784,0.29222238063812256,0.2808700412893218,0.09832127392292023,31.08388888888889
21,2025-05-07 03:06:06,22,0.27482112234640177,0.29439806938171387,0.3056037137577845,0.09054423868656158,32.64083333333333
22,2025-05-07 04:39:20,23,0.2438945065342085,0.29564157128334045,0.29002897096060404,0.08296883851289749,34.194722222222225
23,2025-05-07 06:12:41,24,0.25941694754893263,0.2999357581138611,0.2933823026210735,0.07568168640136719,35.75055555555556
24,2025-05-07 07:46:07,25,0.24262314469871682,0.30590352416038513,0.2916257955608276,0.06915231049060822,37.30777777777778
25,2025-05-07 09:19:43,26,0.27866477440719056,0.3052641749382019,0.3271494399708009,0.06310286372900009,38.867777777777775
26,2025-05-07 10:53:05,27,0.2627284016320738,0.3071713149547577,0.32300339895522046,0.058099761605262756,40.42388888888889
27,2025-05-07 12:26:50,28,0.2500739163857844,0.3162716329097748,0.3083126126331638,0.05276567116379738,41.98638888888889
28,2025-05-07 14:00:46,29,0.23576370409792444,0.32481715083122253,0.28569473275999724,0.04717705771327019,43.551944444444445
29,2025-05-07 15:34:33,30,0.2587960499083437,0.32275068759918213,0.31604010310924563,0.043180011212825775,45.115
30,2025-05-07 17:08:30,31,0.23100348885340902,0.3230573236942291,0.293171293656044,0.04020411893725395,46.68083333333333
