5767236	0.20634920634920637	1.0	1.0	1.0	1.0	0.6666666666666666	0.1037037037037037	0.25	0.10000000000000002	0.20000000000000004	0.10000000000000002	0.10000000000000002	0.4666666666666666	1.0	1.0	1.0	1.0	1.0	1.0	0.10000000000000002	1.0	0.14814814814814814	0.10000000000000002	1.0	1.0	1.0	0.1074074074074074	1.0	0.20000000000000004	1.0	1.0	1.0	0.1074074074074074	0.7142857142857143
7405571	0.5555555555555556	0.75	0.5625	1.0	0.5555555555555556	0.1	0.1	0.1	0.1	0.10555555555555556	0.1	0.10555555555555556	1.0	1.0	0.75	0.5625	1.0	1.0	0.5555555555555556	0.5555555555555556	0.75	0.1	0.1	1.0	0.75	0.5714285714285714	0.5625	0.6	0.55	0.10555555555555556	0.75	0.21666666666666667	0.55	0.10555555555555556
3801095	0.125	1.0	0.5555555555555556	0.3333333333333333	0.3125	0.75	0.1	0.6666666666666666	0.29166666666666663	0.1	0.21666666666666667	0.13333333333333333	1.0	1.0	0.5714285714285714	0.1875	0.75	1.0	0.125	0.6666666666666666	0.6	0.1	0.29166666666666663	0.75	0.29166666666666663	0.3	0.75	1.0	0.5714285714285714	0.75	1.0	0.21666666666666667	0.10555555555555556	0.13392857142857142
8323073	0.12222222222222223	0.75	0.75	0.1722222222222222	0.75	0.12222222222222223	0.13333333333333333	0.45	0.11428571428571428	0.11428571428571428	0.13333333333333333	0.43333333333333335	0.75	0.75	0.7333333333333334	0.5277777777777778	0.7222222222222223	0.4222222222222222	0.16428571428571428	0.16428571428571428	0.15	0.18148148148148147	0.15833333333333333	0.75	0.75	0.75	0.43333333333333335	0.75	0.13333333333333333	0.7333333333333334	0.18333333333333335	0.47222222222222215	0.5666666666666667	0.43333333333333335
13369408	0.4166666666666667	0.7777777777777778	0.24537037037037038	0.8333333333333334	0.7083333333333334	0.5555555555555556	0.2916666666666667	0.5370370370370371	0.75	0.10833333333333334	0.12261904761904763	0.4222222222222223	0.3055555555555555	0.7222222222222222	0.12222222222222223	0.24074074074074078	0.2333333333333333	0.23703703703703705	0.2333333333333333	0.11428571428571428	0.13095238095238096	0.13703703703703704	0.12222222222222223	0.5	0.4083333333333334	0.7083333333333334	0.5370370370370371	0.7142857142857143	0.4037037037037037	0.22777777777777775	0.4583333333333333	0.75	0.40370370370370373	0.5370370370370371
10682372	0.34722222222222227	0.3551587301587302	0.8333333333333333	0.8333333333333334	0.7916666666666666	0.4277777777777778	1.0	0.17976190476190473	0.16736111111111113	0.10625000000000001	0.12291666666666667	0.16904761904761906	0.8333333333333334	0.6666666666666667	0.6145833333333334	0.3669642857142857	0.46875	0.3384920634920635	0.65	0.11696428571428572	0.36250000000000004	0.33571428571428574	0.10902777777777778	0.7083333333333333	0.6458333333333333	0.8333333333333334	0.6190476190476191	0.875	1.0	0.3492063492063492	0.8125	0.58125	0.3419642857142857	0.3819444444444444
19071040	0.13333333333333333	0.6	0.6666666666666666	0.5833333333333334	0.6666666666666666	0.6	0.6	0.15000000000000002	0.1125	0.1125	0.5625	0.55	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6	0.6666666666666666	0.6666666666666666	0.55	0.15000000000000002	0.6666666666666666	0.21666666666666667	0.1125	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	1.0	0.6666666666666666	0.5833333333333334	0.10555555555555556	0.2	0.175
917521	0.19999999999999998	1.0	1.0	1.0	0.8333333333333334	0.2253968253968254	0.5111111111111111	0.21944444444444444	0.10000000000000002	0.1416666666666667	0.11428571428571428	0.10000000000000002	0.5277777777777778	1.0	0.45	0.4222222222222223	0.6666666666666666	1.0	0.8333333333333334	1.0	0.5555555555555555	0.22777777777777777	0.10000000000000002	0.5555555555555555	1.0	0.8333333333333334	1.0	1.0	0.5277777777777778	0.11428571428571428	0.8333333333333334	0.7142857142857143	0.15833333333333333	0.2698412698412698
5242963	0.43703703703703706	0.3055555555555555	0.5416666666666666	0.7222222222222222	0.75	0.5476190476190476	0.18148148148148147	0.15	0.1537037037037037	0.2333333333333333	0.1537037037037037	0.1416666666666667	0.4583333333333333	0.8333333333333334	0.7083333333333334	0.20555555555555557	0.7037037037037037	0.2916666666666667	0.2333333333333333	0.15833333333333333	0.1416666666666667	0.24166666666666667	0.1037037037037037	0.5555555555555556	0.3055555555555555	0.5	0.75	0.7333333333333334	0.47222222222222227	0.75	0.16428571428571428	0.7142857142857143	0.18333333333333335	0.38095238095238093
16121922	0.675	0.675	0.7083333333333333	0.55	0.1523809523809524	0.75	0.4111111111111111	0.6190476190476191	0.10625000000000001	0.13015873015873014	0.11527777777777778	0.1222222222222222	0.75	0.875	0.675	0.625	0.5694444444444444	0.4861111111111111	0.6458333333333334	0.2777777777777778	0.15902777777777777	0.12916666666666665	0.15902777777777777	0.4340277777777778	0.5	0.4666666666666667	0.3902777777777778	0.5416666666666667	0.5357142857142857	0.47916666666666663	0.7083333333333334	0.47916666666666663	0.75	0.14682539682539683
